Date,Open,High,Low,Close,Adj Close,Volume
16/04/2012,1370.27,1379.66,1365.38,1369.57,1369.57,3574780000
17/04/2012,1369.57,1392.76,1369.57,1390.78,1390.78,3456200000
18/04/2012,1390.78,1390.78,1383.29,1385.14,1385.14,3463140000
19/04/2012,1385.08,1390.46,1370.3,1376.92,1376.92,4180020000
20/04/2012,1376.96,1387.4,1376.96,1378.53,1378.53,3833320000
23/04/2012,1378.53,1378.53,1358.79,1366.94,1366.94,3654860000
24/04/2012,1366.97,1375.57,1366.82,1371.97,1371.97,3617100000
25/04/2012,1372.11,1391.37,1372.11,1390.69,1390.69,3998430000
26/04/2012,1390.64,1402.09,1387.28,1399.98,1399.98,4034700000
27/04/2012,1400.19,1406.64,1397.31,1403.36,1403.36,3645830000
30/04/2012,1403.26,1403.26,1394,1397.91,1397.91,3574010000
01/05/2012,1397.86,1415.32,1395.73,1405.82,1405.82,3807950000
02/05/2012,1405.5,1405.5,1393.92,1402.31,1402.31,3803860000
03/05/2012,1402.32,1403.07,1388.71,1391.57,1391.57,4004910000
04/05/2012,1391.51,1391.51,1367.96,1369.1,1369.1,3975140000
07/05/2012,1368.79,1373.91,1363.94,1369.58,1369.58,3559390000
08/05/2012,1369.16,1369.16,1347.75,1363.72,1363.72,4261670000
09/05/2012,1363.2,1363.73,1343.13,1354.58,1354.58,4288540000
10/05/2012,1354.58,1365.88,1354.58,1357.99,1357.99,3727990000
11/05/2012,1358.11,1365.66,1348.89,1353.39,1353.39,3869070000
14/05/2012,1351.93,1351.93,1336.61,1338.35,1338.35,3688120000
15/05/2012,1338.36,1344.94,1328.41,1330.66,1330.66,4114040000
16/05/2012,1330.78,1341.78,1324.79,1324.8,1324.8,4280420000
17/05/2012,1324.82,1326.36,1304.86,1304.86,1304.86,4664280000
18/05/2012,1305.05,1312.24,1291.98,1295.22,1295.22,4512470000
21/05/2012,1295.73,1316.39,1295.73,1315.99,1315.99,3786750000
22/05/2012,1316.09,1328.49,1310.04,1316.63,1316.63,4123680000
23/05/2012,1316.02,1320.71,1296.53,1318.86,1318.86,4108330000
24/05/2012,1318.72,1324.14,1310.5,1320.68,1320.68,3937670000
25/05/2012,1320.81,1324.2,1314.23,1317.82,1317.82,2872660000
29/05/2012,1318.9,1334.93,1318.9,1332.42,1332.42,3441640000
30/05/2012,1331.25,1331.25,1310.76,1313.32,1313.32,3534290000
31/05/2012,1313.09,1319.74,1298.9,1310.33,1310.33,4557620000
01/06/2012,1309.87,1309.87,1277.25,1278.04,1278.04,4669350000
04/06/2012,1278.29,1282.55,1266.74,1278.18,1278.18,4011960000
05/06/2012,1277.82,1287.62,1274.16,1285.5,1285.5,3403230000
06/06/2012,1285.61,1315.13,1285.61,1315.13,1315.13,4268360000
07/06/2012,1316.15,1329.05,1312.68,1314.99,1314.99,4258140000
08/06/2012,1314.99,1325.81,1307.77,1325.66,1325.66,3497190000
11/06/2012,1325.72,1335.52,1307.73,1308.93,1308.93,3537530000
12/06/2012,1309.4,1324.31,1306.62,1324.18,1324.18,3442920000
13/06/2012,1324.02,1327.28,1310.51,1314.88,1314.88,3506510000
14/06/2012,1314.88,1333.68,1314.14,1329.1,1329.1,3687720000
15/06/2012,1329.19,1343.32,1329.19,1342.84,1342.84,4401570000
18/06/2012,1342.42,1348.22,1334.46,1344.78,1344.78,3259430000
19/06/2012,1344.83,1363.46,1344.83,1357.98,1357.98,3815350000
20/06/2012,1358.04,1361.57,1346.45,1355.69,1355.69,3695700000
21/06/2012,1355.43,1358.27,1324.41,1325.51,1325.51,4094470000
22/06/2012,1325.92,1337.82,1325.92,1335.02,1335.02,5271490000
25/06/2012,1334.9,1334.9,1309.27,1313.72,1313.72,3501820000
26/06/2012,1314.09,1324.24,1310.3,1319.99,1319.99,3412940000
27/06/2012,1320.71,1334.4,1320.71,1331.85,1331.85,3286910000
28/06/2012,1331.52,1331.52,1313.29,1329.04,1329.04,3969370000
29/06/2012,1330.12,1362.17,1330.12,1362.16,1362.16,4590480000
02/07/2012,1362.33,1366.35,1355.7,1365.51,1365.51,3301650000
03/07/2012,1365.75,1374.81,1363.53,1374.02,1374.02,2116390000
05/07/2012,1373.72,1373.85,1363.02,1367.58,1367.58,3041520000
06/07/2012,1367.09,1367.09,1348.03,1354.68,1354.68,2745140000
09/07/2012,1354.66,1354.87,1346.65,1352.46,1352.46,2904860000
10/07/2012,1352.96,1361.54,1336.27,1341.47,1341.47,3470600000
11/07/2012,1341.4,1345,1333.25,1341.45,1341.45,3426290000
12/07/2012,1341.29,1341.29,1325.41,1334.76,1334.76,3654440000
13/07/2012,1334.81,1357.7,1334.81,1356.78,1356.78,3212930000
16/07/2012,1356.5,1357.26,1348.51,1353.64,1353.64,2862720000
17/07/2012,1353.68,1365.36,1345.07,1363.67,1363.67,3566680000
18/07/2012,1363.58,1375.26,1358.96,1372.78,1372.78,3642630000
19/07/2012,1373.01,1380.39,1371.21,1376.51,1376.51,4043360000
20/07/2012,1376.51,1376.51,1362.19,1362.66,1362.66,3925020000
23/07/2012,1362.34,1362.34,1337.56,1350.52,1350.52,3717180000
24/07/2012,1350.52,1351.53,1329.24,1338.31,1338.31,3891290000
25/07/2012,1338.35,1343.98,1331.5,1337.89,1337.89,3719170000
26/07/2012,1338.17,1363.13,1338.17,1360.02,1360.02,4429300000
27/07/2012,1360.05,1389.19,1360.05,1385.97,1385.97,4399010000
30/07/2012,1385.94,1391.74,1381.37,1385.3,1385.3,3212060000
31/07/2012,1385.27,1387.16,1379.17,1379.32,1379.32,3821570000
01/08/2012,1379.32,1385.03,1373.35,1375.32,1375.32,4440920000
02/08/2012,1375.13,1375.13,1354.65,1365,1365,4193740000
03/08/2012,1365.45,1394.16,1365.45,1390.99,1390.99,3751170000
06/08/2012,1391.04,1399.63,1391.04,1394.23,1394.23,3122050000
07/08/2012,1394.46,1407.14,1394.46,1401.35,1401.35,3682490000
08/08/2012,1401.23,1404.14,1396.13,1402.22,1402.22,3221790000
09/08/2012,1402.26,1405.95,1398.8,1402.8,1402.8,3119610000
10/08/2012,1402.58,1405.98,1395.62,1405.87,1405.87,2767980000
13/08/2012,1405.87,1405.87,1397.32,1404.11,1404.11,2499990000
14/08/2012,1404.36,1410.03,1400.6,1403.93,1403.93,2930900000
15/08/2012,1403.89,1407.73,1401.83,1405.53,1405.53,2655750000
16/08/2012,1405.57,1417.44,1404.15,1415.51,1415.51,3114100000
17/08/2012,1415.84,1418.71,1414.67,1418.16,1418.16,2922990000
20/08/2012,1417.85,1418.13,1412.12,1418.13,1418.13,2766320000
21/08/2012,1418.13,1426.68,1410.86,1413.17,1413.17,3282950000
22/08/2012,1413.09,1416.12,1406.78,1413.49,1413.49,3062690000
23/08/2012,1413.49,1413.49,1400.5,1402.08,1402.08,3008240000
24/08/2012,1401.99,1413.46,1398.04,1411.13,1411.13,2598790000
27/08/2012,1411.13,1416.17,1409.11,1410.44,1410.44,2472500000
28/08/2012,1410.44,1413.63,1405.59,1409.3,1409.3,2629090000
29/08/2012,1409.32,1413.95,1406.57,1410.49,1410.49,2571220000
30/08/2012,1410.08,1410.08,1397.01,1399.48,1399.48,2530280000
31/08/2012,1400.07,1413.09,1398.96,1406.58,1406.58,2938250000
04/09/2012,1406.54,1409.31,1396.56,1404.94,1404.94,3200310000
05/09/2012,1404.94,1408.81,1401.25,1403.44,1403.44,3389110000
06/09/2012,1403.74,1432.12,1403.74,1432.12,1432.12,3952870000
07/09/2012,1432.12,1437.92,1431.45,1437.92,1437.92,3717620000
10/09/2012,1437.92,1438.74,1428.98,1429.08,1429.08,3223670000
11/09/2012,1429.13,1437.76,1429.13,1433.56,1433.56,3509630000
12/09/2012,1433.56,1439.15,1432.99,1436.56,1436.56,3641200000
13/09/2012,1436.56,1463.76,1435.34,1459.99,1459.99,4606550000
14/09/2012,1460.07,1474.51,1460.07,1465.77,1465.77,5041990000
17/09/2012,1465.42,1465.63,1457.55,1461.19,1461.19,3482430000
18/09/2012,1461.19,1461.47,1456.13,1459.32,1459.32,3377390000
19/09/2012,1459.5,1465.15,1457.88,1461.05,1461.05,3451360000
20/09/2012,1461.05,1461.23,1449.98,1460.26,1460.26,3382520000
21/09/2012,1460.34,1467.07,1459.51,1460.15,1460.15,4833870000
24/09/2012,1459.76,1460.72,1452.06,1456.89,1456.89,3008920000
25/09/2012,1456.94,1463.24,1441.59,1441.59,1441.59,3739900000
26/09/2012,1441.6,1441.6,1430.53,1433.32,1433.32,3565380000
27/09/2012,1433.36,1450.2,1433.36,1447.15,1447.15,3150330000
28/09/2012,1447.13,1447.13,1435.6,1440.67,1440.67,3509230000
01/10/2012,1440.9,1457.14,1440.9,1444.49,1444.49,3505080000
02/10/2012,1444.99,1451.52,1439.01,1445.75,1445.75,3321790000
03/10/2012,1446.05,1454.3,1441.99,1450.99,1450.99,3531640000
04/10/2012,1451.08,1463.14,1451.08,1461.4,1461.4,3615860000
05/10/2012,1461.4,1470.96,1456.89,1460.93,1460.93,3172940000
08/10/2012,1460.93,1460.93,1453.1,1455.88,1455.88,2328720000
09/10/2012,1455.9,1455.9,1441.18,1441.48,1441.48,3216320000
10/10/2012,1441.48,1442.52,1430.64,1432.56,1432.56,3225060000
11/10/2012,1432.82,1443.9,1432.82,1432.84,1432.84,3672540000
12/10/2012,1432.84,1438.43,1425.53,1428.59,1428.59,3134750000
15/10/2012,1428.75,1441.31,1427.24,1440.13,1440.13,3483810000
16/10/2012,1440.31,1455.51,1440.31,1454.92,1454.92,3568770000
17/10/2012,1454.22,1462.2,1453.35,1460.91,1460.91,3655320000
18/10/2012,1460.94,1464.02,1452.63,1457.34,1457.34,3880030000
19/10/2012,1457.34,1457.34,1429.85,1433.19,1433.19,3875170000
22/10/2012,1433.21,1435.46,1422.06,1433.82,1433.82,3216220000
23/10/2012,1433.74,1433.74,1407.56,1413.11,1413.11,3587670000
24/10/2012,1413.2,1420.04,1407.1,1408.75,1408.75,3385970000
25/10/2012,1409.74,1421.12,1405.14,1412.97,1412.97,3512640000
26/10/2012,1412.97,1417.09,1403.28,1411.94,1411.94,3284910000
31/10/2012,1410.99,1418.76,1405.95,1412.16,1412.16,3577110000
01/11/2012,1412.2,1428.35,1412.2,1427.59,1427.59,3929890000
02/11/2012,1427.59,1434.27,1412.91,1414.2,1414.2,3732480000
05/11/2012,1414.02,1419.9,1408.13,1417.26,1417.26,2921040000
06/11/2012,1417.26,1433.38,1417.26,1428.39,1428.39,3306970000
07/11/2012,1428.27,1428.27,1388.14,1394.53,1394.53,4356490000
08/11/2012,1394.53,1401.23,1377.51,1377.51,1377.51,3779520000
09/11/2012,1377.55,1391.39,1373.03,1379.85,1379.85,3647350000
12/11/2012,1379.86,1384.87,1377.19,1380.03,1380.03,2567540000
13/11/2012,1380.03,1388.81,1371.39,1374.53,1374.53,3455550000
14/11/2012,1374.64,1380.13,1352.5,1355.49,1355.49,4109510000
15/11/2012,1355.41,1360.62,1348.05,1353.33,1353.33,3928870000
16/11/2012,1353.36,1362.03,1343.35,1359.88,1359.88,4045910000
19/11/2012,1359.88,1386.89,1359.88,1386.89,1386.89,3374800000
20/11/2012,1386.82,1389.77,1377.04,1387.81,1387.81,3207160000
21/11/2012,1387.79,1391.25,1386.39,1391.03,1391.03,2667090000
23/11/2012,1391.03,1409.16,1391.03,1409.15,1409.15,1504960000
26/11/2012,1409.15,1409.15,1397.68,1406.29,1406.29,2948960000
27/11/2012,1406.29,1409.01,1398.03,1398.94,1398.94,3323120000
28/11/2012,1398.77,1410.31,1385.43,1409.93,1409.93,3359250000
29/11/2012,1409.96,1419.7,1409.04,1415.95,1415.95,3356850000
30/11/2012,1415.95,1418.86,1411.63,1416.18,1416.18,3966000000
03/12/2012,1416.34,1423.73,1408.46,1409.46,1409.46,3074280000
04/12/2012,1409.46,1413.14,1403.65,1407.05,1407.05,3247710000
05/12/2012,1407.05,1415.56,1398.23,1409.28,1409.28,4253920000
06/12/2012,1409.43,1413.95,1405.93,1413.94,1413.94,3229700000
07/12/2012,1413.95,1420.34,1410.9,1418.07,1418.07,3125160000
10/12/2012,1418.07,1421.64,1415.64,1418.55,1418.55,2999430000
11/12/2012,1418.55,1434.27,1418.55,1427.84,1427.84,3650230000
12/12/2012,1427.84,1438.59,1426.76,1428.48,1428.48,3709050000
13/12/2012,1428.48,1431.36,1416,1419.45,1419.45,3349960000
14/12/2012,1419.45,1419.45,1411.88,1413.58,1413.58,3210170000
17/12/2012,1413.54,1430.67,1413.54,1430.36,1430.36,3455610000
18/12/2012,1430.47,1448,1430.47,1446.79,1446.79,4302240000
19/12/2012,1446.79,1447.75,1435.8,1435.81,1435.81,3869800000
20/12/2012,1435.81,1443.7,1432.82,1443.69,1443.69,3686580000
21/12/2012,1443.67,1443.67,1422.58,1430.15,1430.15,5229160000
24/12/2012,1430.15,1430.15,1424.66,1426.66,1426.66,1248960000
26/12/2012,1426.66,1429.42,1416.43,1419.83,1419.83,2285030000
27/12/2012,1419.83,1422.8,1401.8,1418.1,1418.1,2830180000
28/12/2012,1418.1,1418.1,1401.58,1402.43,1402.43,2426680000
31/12/2012,1402.43,1426.74,1398.11,1426.19,1426.19,3204330000
02/01/2013,1426.19,1462.43,1426.19,1462.42,1462.42,4202600000
03/01/2013,1462.42,1465.47,1455.53,1459.37,1459.37,3829730000
04/01/2013,1459.37,1467.94,1458.99,1466.47,1466.47,3424290000
07/01/2013,1466.47,1466.47,1456.62,1461.89,1461.89,3304970000
08/01/2013,1461.89,1461.89,1451.64,1457.15,1457.15,3601600000
09/01/2013,1457.15,1464.73,1457.15,1461.02,1461.02,3674390000
10/01/2013,1461.02,1472.3,1461.02,1472.12,1472.12,4081840000
11/01/2013,1472.12,1472.75,1467.58,1472.05,1472.05,3340650000
14/01/2013,1472.05,1472.05,1465.69,1470.68,1470.68,3003010000
15/01/2013,1470.67,1473.31,1463.76,1472.34,1472.34,3135350000
16/01/2013,1472.33,1473.96,1467.6,1472.63,1472.63,3384080000
17/01/2013,1472.63,1485.16,1472.63,1480.94,1480.94,3706710000
18/01/2013,1480.95,1485.98,1475.81,1485.98,1485.98,3795740000
22/01/2013,1485.98,1492.56,1481.16,1492.56,1492.56,3570950000
23/01/2013,1492.56,1496.13,1489.9,1494.81,1494.81,3552010000
24/01/2013,1494.81,1502.27,1489.46,1494.82,1494.82,3699430000
25/01/2013,1494.82,1503.26,1494.82,1502.96,1502.96,3476290000
28/01/2013,1502.96,1503.23,1496.33,1500.18,1500.18,3388540000
29/01/2013,1500.18,1509.35,1498.09,1507.84,1507.84,3949640000
30/01/2013,1507.84,1509.94,1500.11,1501.96,1501.96,3726810000
31/01/2013,1501.96,1504.19,1496.76,1498.11,1498.11,3999880000
01/02/2013,1498.11,1514.41,1498.11,1513.17,1513.17,3836320000
04/02/2013,1513.17,1513.17,1495.02,1495.71,1495.71,3390000000
05/02/2013,1495.71,1514.96,1495.71,1511.29,1511.29,3618360000
06/02/2013,1511.29,1512.53,1504.71,1512.12,1512.12,3611570000
07/02/2013,1512.12,1512.9,1498.49,1509.39,1509.39,3614580000
08/02/2013,1509.39,1518.31,1509.39,1517.93,1517.93,2986150000
11/02/2013,1517.93,1518.31,1513.61,1517.01,1517.01,2684100000
12/02/2013,1517.01,1522.29,1515.61,1519.43,1519.43,3414370000
13/02/2013,1519.43,1524.69,1515.93,1520.33,1520.33,3385880000
14/02/2013,1520.33,1523.14,1514.02,1521.38,1521.38,3759740000
15/02/2013,1521.38,1524.24,1514.14,1519.79,1519.79,3838510000
19/02/2013,1519.79,1530.94,1519.79,1530.94,1530.94,3748910000
20/02/2013,1530.94,1530.94,1511.41,1511.95,1511.95,4240570000
21/02/2013,1511.95,1511.95,1497.29,1502.42,1502.42,4274600000
22/02/2013,1502.42,1515.64,1502.42,1515.6,1515.6,3419320000
25/02/2013,1515.6,1525.84,1487.85,1487.85,1487.85,4011050000
26/02/2013,1487.85,1498.99,1485.01,1496.94,1496.94,3975280000
27/02/2013,1496.94,1520.08,1494.88,1515.99,1515.99,3551850000
28/02/2013,1515.99,1525.34,1514.46,1514.68,1514.68,3912320000
01/03/2013,1514.68,1519.99,1501.48,1518.2,1518.2,3695610000
04/03/2013,1518.2,1525.27,1512.29,1525.2,1525.2,3414430000
05/03/2013,1525.2,1543.47,1525.2,1539.79,1539.79,3610690000
06/03/2013,1539.79,1545.25,1538.11,1541.46,1541.46,3676890000
07/03/2013,1541.46,1545.78,1541.46,1544.26,1544.26,3634710000
08/03/2013,1544.26,1552.48,1542.94,1551.18,1551.18,3652260000
11/03/2013,1551.15,1556.27,1547.36,1556.22,1556.22,3091080000
12/03/2013,1556.22,1556.77,1548.24,1552.48,1552.48,3274910000
13/03/2013,1552.48,1556.39,1548.25,1554.52,1554.52,3073830000
14/03/2013,1554.52,1563.32,1554.52,1563.23,1563.23,3459260000
15/03/2013,1563.21,1563.62,1555.74,1560.7,1560.7,5175850000
18/03/2013,1560.7,1560.7,1545.13,1552.1,1552.1,3164560000
19/03/2013,1552.1,1557.25,1538.57,1548.34,1548.34,3796210000
20/03/2013,1548.34,1561.56,1548.34,1558.71,1558.71,3349090000
21/03/2013,1558.71,1558.71,1543.55,1545.8,1545.8,3243270000
22/03/2013,1545.9,1557.74,1545.9,1556.89,1556.89,2948380000
25/03/2013,1556.89,1564.91,1546.22,1551.69,1551.69,3178170000
26/03/2013,1551.69,1563.95,1551.69,1563.77,1563.77,2869260000
27/03/2013,1563.75,1564.07,1551.9,1562.85,1562.85,2914210000
28/03/2013,1562.86,1570.28,1561.08,1569.19,1569.19,3304440000
01/04/2013,1569.18,1570.57,1558.47,1562.17,1562.17,2753110000
02/04/2013,1562.17,1573.66,1562.17,1570.25,1570.25,3312160000
03/04/2013,1570.25,1571.47,1549.8,1553.69,1553.69,4060610000
04/04/2013,1553.69,1562.6,1552.52,1559.98,1559.98,3350670000
05/04/2013,1559.98,1559.98,1539.5,1553.28,1553.28,3515410000
08/04/2013,1553.26,1563.07,1548.63,1563.07,1563.07,2887120000
09/04/2013,1563.11,1573.89,1560.92,1568.61,1568.61,3252780000
10/04/2013,1568.61,1589.07,1568.61,1587.73,1587.73,3453350000
11/04/2013,1587.73,1597.35,1586.17,1593.37,1593.37,3393950000
12/04/2013,1593.3,1593.3,1579.97,1588.85,1588.85,3206290000
15/04/2013,1588.84,1588.84,1552.28,1552.36,1552.36,4660130000
16/04/2013,1552.36,1575.35,1552.36,1574.57,1574.57,3654700000
17/04/2013,1574.57,1574.57,1543.69,1552.01,1552.01,4250310000
18/04/2013,1552.03,1554.38,1536.03,1541.61,1541.61,3890800000
19/04/2013,1541.61,1555.89,1539.4,1555.25,1555.25,3569870000
22/04/2013,1555.25,1565.55,1548.19,1562.5,1562.5,2979880000
23/04/2013,1562.5,1579.58,1562.5,1578.78,1578.78,3565150000
24/04/2013,1578.78,1583,1575.8,1578.79,1578.79,3598240000
25/04/2013,1578.93,1592.64,1578.93,1585.16,1585.16,3908580000
26/04/2013,1585.16,1585.78,1577.56,1582.24,1582.24,3198620000
29/04/2013,1582.34,1596.65,1582.34,1593.61,1593.61,2891200000
30/04/2013,1593.58,1597.57,1586.5,1597.57,1597.57,3745070000
01/05/2013,1597.55,1597.55,1581.28,1582.7,1582.7,3530320000
02/05/2013,1582.77,1598.6,1582.77,1597.59,1597.59,3366950000
03/05/2013,1597.6,1618.46,1597.6,1614.42,1614.42,3603910000
06/05/2013,1614.4,1619.77,1614.21,1617.5,1617.5,3062240000
07/05/2013,1617.55,1626.03,1616.64,1625.96,1625.96,3309580000
08/05/2013,1625.95,1632.78,1622.7,1632.69,1632.69,3554700000
09/05/2013,1632.69,1635.01,1623.09,1626.67,1626.67,3457400000
10/05/2013,1626.69,1633.7,1623.71,1633.7,1633.7,3086470000
13/05/2013,1632.1,1636,1626.74,1633.77,1633.77,2910600000
14/05/2013,1633.75,1651.1,1633.75,1650.34,1650.34,3457790000
15/05/2013,1649.13,1661.49,1646.68,1658.78,1658.78,3657440000
16/05/2013,1658.07,1660.51,1648.6,1650.47,1650.47,3513130000
17/05/2013,1652.45,1667.47,1652.45,1667.47,1667.47,3440710000
20/05/2013,1665.71,1672.84,1663.52,1666.29,1666.29,3275080000
21/05/2013,1666.2,1674.93,1662.67,1669.16,1669.16,3513560000
22/05/2013,1669.39,1687.18,1648.86,1655.35,1655.35,4361020000
23/05/2013,1651.62,1655.5,1635.53,1650.51,1650.51,3945510000
24/05/2013,1646.67,1649.78,1636.88,1649.6,1649.6,2758080000
28/05/2013,1652.63,1674.21,1652.63,1660.06,1660.06,3457400000
29/05/2013,1656.57,1656.57,1640.05,1648.36,1648.36,3587140000
30/05/2013,1649.14,1661.91,1648.61,1654.41,1654.41,3498620000
31/05/2013,1652.13,1658.99,1630.74,1630.74,1630.74,4099600000
03/06/2013,1631.71,1640.42,1622.72,1640.42,1640.42,3952070000
04/06/2013,1640.73,1646.53,1623.62,1631.38,1631.38,3653840000
05/06/2013,1629.05,1629.31,1607.09,1608.9,1608.9,3632350000
06/06/2013,1609.29,1622.56,1598.23,1622.56,1622.56,3547380000
07/06/2013,1625.27,1644.4,1625.27,1643.38,1643.38,3371990000
10/06/2013,1644.67,1648.69,1639.26,1642.81,1642.81,2978730000
11/06/2013,1638.64,1640.13,1622.92,1626.13,1626.13,3435710000
12/06/2013,1629.94,1637.71,1610.92,1612.52,1612.52,3202550000
13/06/2013,1612.15,1639.25,1608.07,1636.36,1636.36,3378620000
14/06/2013,1635.52,1640.8,1623.96,1626.73,1626.73,2939400000
17/06/2013,1630.64,1646.5,1630.34,1639.04,1639.04,3137080000
18/06/2013,1639.77,1654.19,1639.77,1651.81,1651.81,3120980000
19/06/2013,1651.83,1652.45,1628.91,1628.93,1628.93,3545060000
20/06/2013,1624.62,1624.62,1584.32,1588.19,1588.19,4858850000
21/06/2013,1588.62,1599.19,1577.7,1592.43,1592.43,5797280000
24/06/2013,1588.77,1588.77,1560.33,1573.09,1573.09,4733660000
25/06/2013,1577.52,1593.79,1577.09,1588.03,1588.03,3761170000
26/06/2013,1592.27,1606.83,1592.27,1603.26,1603.26,3558340000
27/06/2013,1606.44,1620.07,1606.44,1613.2,1613.2,3364540000
28/06/2013,1611.12,1615.94,1601.06,1606.28,1606.28,4977190000
01/07/2013,1609.78,1626.61,1609.78,1614.96,1614.96,3104690000
02/07/2013,1614.29,1624.26,1606.77,1614.08,1614.08,3317130000
03/07/2013,1611.48,1618.97,1604.57,1615.41,1615.41,1966050000
05/07/2013,1618.65,1632.07,1614.71,1631.89,1631.89,2634140000
08/07/2013,1634.2,1644.68,1634.2,1640.46,1640.46,3514590000
09/07/2013,1642.89,1654.18,1642.89,1652.32,1652.32,3155360000
10/07/2013,1651.56,1657.92,1647.66,1652.62,1652.62,3011010000
11/07/2013,1657.41,1676.63,1657.41,1675.02,1675.02,3446340000
12/07/2013,1675.26,1680.19,1672.33,1680.19,1680.19,3039070000
15/07/2013,1679.59,1684.51,1677.89,1682.5,1682.5,2623200000
16/07/2013,1682.7,1683.73,1671.84,1676.26,1676.26,3081710000
17/07/2013,1677.91,1684.75,1677.91,1680.91,1680.91,3153440000
18/07/2013,1681.05,1693.12,1681.05,1689.37,1689.37,3452370000
19/07/2013,1686.15,1692.09,1684.08,1692.09,1692.09,3302580000
22/07/2013,1694.41,1697.61,1690.67,1695.53,1695.53,2779130000
23/07/2013,1696.63,1698.78,1691.13,1692.39,1692.39,3096180000
24/07/2013,1696.06,1698.38,1682.57,1685.94,1685.94,3336120000
25/07/2013,1685.21,1690.94,1680.07,1690.25,1690.25,3322500000
26/07/2013,1687.31,1691.85,1676.03,1691.65,1691.65,2762770000
29/07/2013,1690.32,1690.92,1681.86,1685.33,1685.33,2840520000
30/07/2013,1687.92,1693.19,1682.42,1685.96,1685.96,3320530000
31/07/2013,1687.76,1698.43,1684.94,1685.73,1685.73,3847390000
01/08/2013,1689.42,1707.85,1689.42,1706.87,1706.87,3775170000
02/08/2013,1706.1,1709.67,1700.68,1709.67,1709.67,3136630000
05/08/2013,1708.01,1709.24,1703.55,1707.14,1707.14,2529300000
06/08/2013,1705.79,1705.79,1693.29,1697.37,1697.37,3141210000
07/08/2013,1695.3,1695.3,1684.91,1690.91,1690.91,3010230000
08/08/2013,1693.35,1700.18,1688.38,1697.48,1697.48,3271660000
09/08/2013,1696.1,1699.42,1686.02,1691.42,1691.42,2957670000
12/08/2013,1688.37,1691.49,1683.35,1689.47,1689.47,2789160000
13/08/2013,1690.65,1696.81,1682.62,1694.16,1694.16,3035560000
14/08/2013,1693.88,1695.52,1684.83,1685.39,1685.39,2871430000
15/08/2013,1679.61,1679.61,1658.59,1661.32,1661.32,3426690000
16/08/2013,1661.22,1663.6,1652.61,1655.83,1655.83,3211450000
19/08/2013,1655.25,1659.18,1645.84,1646.06,1646.06,2904530000
20/08/2013,1646.81,1658.92,1646.08,1652.35,1652.35,2994090000
21/08/2013,1650.66,1656.99,1639.43,1642.8,1642.8,2932180000
22/08/2013,1645.03,1659.55,1645.03,1656.96,1656.96,2537460000
23/08/2013,1659.92,1664.85,1654.81,1663.5,1663.5,2582670000
26/08/2013,1664.29,1669.51,1656.02,1656.78,1656.78,2430670000
27/08/2013,1652.54,1652.54,1629.05,1630.48,1630.48,3219190000
28/08/2013,1630.25,1641.18,1627.47,1634.96,1634.96,2784010000
29/08/2013,1633.5,1646.41,1630.88,1638.17,1638.17,2527550000
30/08/2013,1638.89,1640.08,1628.05,1632.97,1632.97,2734300000
03/09/2013,1635.95,1651.35,1633.41,1639.77,1639.77,3731610000
04/09/2013,1640.72,1655.72,1637.41,1653.08,1653.08,3312150000
05/09/2013,1653.28,1659.17,1653.07,1655.08,1655.08,2957110000
06/09/2013,1657.44,1664.83,1640.62,1655.17,1655.17,3123880000
09/09/2013,1656.85,1672.4,1656.85,1671.71,1671.71,3102780000
10/09/2013,1675.11,1684.09,1675.11,1683.99,1683.99,3691800000
11/09/2013,1681.04,1689.13,1678.7,1689.13,1689.13,3135460000
12/09/2013,1689.21,1689.97,1681.96,1683.42,1683.42,3106290000
